datetime,close
2024-01-02,47.19145584106445
2024-01-03,45.68148422241211
2024-01-04,44.91669464111328
2024-01-05,45.083377838134766
2024-01-08,47.79935836791992
2024-01-09,48.113121032714844
2024-01-10,49.064205169677734
2024-01-11,49.299530029296875
2024-01-12,49.35835647583008
2024-01-16,49.32894515991211
2024-01-17,48.47591018676758
2024-01-18,50.554569244384766
2024-01-19,53.47645568847656
2024-01-22,53.69216537475586
2024-01-23,54.32949447631836
2024-01-24,55.221744537353516
2024-01-25,55.37862777709961
2024-01-26,54.358909606933594
2024-01-29,55.95711898803711
2024-01-30,54.839351654052734
2024-01-31,51.61350631713867
2024-02-01,53.43723678588867
2024-02-02,56.123809814453125
2024-02-05,55.8394660949707
2024-02-06,55.51589584350586
2024-02-07,57.172943115234375
2024-02-08,57.40825653076172
2024-02-09,59.094722747802734
2024-02-12,58.39856719970703
2024-02-13,55.63356018066406
2024-02-14,57.398460388183594
2024-02-15,57.8788948059082
2024-02-16,56.290489196777344
2024-02-20,54.986427307128906
2024-02-21,54.30007553100586
2024-02-22,58.99666213989258
2024-02-23,58.4573974609375
2024-02-26,58.37895584106445
2024-02-27,58.74174118041992
2024-02-28,57.79065704345703
2024-02-29,59.18296813964844
2024-03-01,61.89895248413086
2024-03-04,61.16357421875
2024-03-05,57.888710021972656
2024-03-06,58.95745086669922
2024-03-07,61.5851936340332
2024-03-08,58.88881301879883
2024-03-11,58.20246505737305
2024-03-12,60.6733283996582
2024-03-13,59.26140213012695
2024-03-14,58.78096008300781
2024-03-15,56.633663177490234
2024-03-18,58.23188018798828
2024-03-19,58.63388442993164
2024-03-20,60.71512985229492
2024-03-21,61.50235366821289
2024-03-22,61.63027572631836
2024-03-25,61.00049591064453
2024-03-26,60.42975616455078
2024-03-27,60.96113204956055
2024-03-28,60.577362060546875
2024-04-01,60.951290130615234
2024-04-02,59.317787170410156
2024-04-03,59.71140670776367
2024-04-04,56.897056579589844
2024-04-05,58.90449142456055
2024-04-08,58.9438591003418
2024-04-09,59.55396270751953
2024-04-10,57.98933792114258
2024-04-11,60.71512985229492
2024-04-12,57.782691955566406
2024-04-15,54.87977981567383
2024-04-16,54.88962173461914
2024-04-17,52.8526611328125
2024-04-18,51.90798568725586
2024-04-19,48.690181732177734
2024-04-22,50.10719680786133
2024-04-23,52.34096145629883
2024-04-24,52.8526611328125
2024-04-25,52.00638961791992
2024-04-26,54.39759826660156
2024-04-29,55.04706573486328
2024-04-30,51.89814758300781
2024-05-01,50.77634048461914
2024-05-02,52.65584945678711
2024-05-03,55.79493713378906
2024-05-06,57.625247955322266
2024-05-07,57.625247955322266
2024-05-08,57.51700210571289
2024-05-09,57.83189392089844
2024-05-10,58.22550964355469
2024-05-13,58.609283447265625
2024-05-14,59.701560974121094
2024-05-15,62.456871032714844
2024-05-16,62.07309341430664
2024-05-17,61.93532943725586
2024-05-20,63.214576721191406
2024-05-21,63.539310455322266
2024-05-22,63.49995422363281
2024-05-23,62.555274963378906
2024-05-24,64.30685424804688
2024-05-28,65.00553131103516
2024-05-29,63.64755630493164
2024-05-30,61.60075378417969
2024-05-31,61.5318717956543
2024-06-03,62.132137298583984
2024-06-04,62.594635009765625
2024-06-05,66.37333679199219
2024-06-06,66.29462432861328
2024-06-07,66.04861450195312
2024-06-10,66.74727630615234
2024-06-11,68.12493133544922
2024-06-12,70.81134796142578
2024-06-13,71.94300079345703
2024-06-14,72.98606872558594
2024-06-17,75.63314056396484
2024-06-18,75.67249298095703
2024-06-20,73.8913803100586
2024-06-21,73.21240997314453
2024-06-24,70.73262023925781
2024-06-25,73.09432220458984
2024-06-26,73.55166625976562
2024-06-27,74.0850830078125
2024-06-28,72.91947937011719
2024-07-01,74.11471557617188
2024-07-02,76.38665771484375
2024-07-03,78.26348876953125
2024-07-05,80.63420104980469
2024-07-08,81.16761779785156
2024-07-09,81.34542846679688
2024-07-10,83.89395141601562
2024-07-11,78.38201904296875
2024-07-12,79.65628051757812
2024-07-15,80.24896240234375
2024-07-16,80.3082275390625
2024-07-17,73.2454605102539
2024-07-18,72.14899444580078
2024-07-19,70.1931381225586
2024-07-22,73.25534057617188
2024-07-23,72.465087890625
2024-07-24,64.65158081054688
2024-07-25,62.498172760009766
2024-07-26,64.2861099243164
2024-07-29,64.66145324707031
2024-07-30,62.02403259277344
2024-07-31,67.44705963134766
2024-08-01,62.58707809448242
